"","lon","lat"
"1869",-90.196056,29.569111
"1870",-90.114944,29.140722
"1871",-90.444972,29.349861
"1872",-90.858278,29.088278
"1873",-91.828806,29.83275
"1874",-92.323583,29.532333
"1875",-93.835417,29.693083
"1876",-93.862917,29.990472
"1877",-93.842194,29.678917
"1878",-94.7715,29.360806
"1879",-94.468611,29.557361
"1880",-94.9915,29.71425
"1881",-95.122583,29.068361
"1882",-96.217528,28.490361
"1883",-95.9735,28.658139
"1884",-96.663389,28.722028
"1885",-96.40125,28.443306
"1886",-97.192778,28.170167
"1887",-97.404583,27.330806
"1888",-97.782111,27.281639
"1889",-97.422111,27.263306
"1890",-97.144528,25.960056
"1891",-97.5275,25.015389
"1892",-97.410028,25.424611
"1893",-97.809611,25.258278
"1894",-97.866278,24.525
"1895",-97.891111,22.5975
"1896",-97.77325,22.073028
"1897",-95.857417,18.716556
"1898",-95.185806,18.719139
"1899",-94.416833,18.060806
"1900",-92.345083,18.679194
"1901",-91.55625,18.439667
"1902",-90.719194,19.363056
"1903",-90.282167,21.053222
"1904",-88.136806,21.630028
"1905",-86.789889,21.342583
"1906",-87.743556,19.671861
"1907",-87.415222,19.592333
"1908",-87.83925,18.188194
"1909",-88.052,18.856833
"1910",-88.398194,18.378306
"1911",-88.093139,18.355222
"1912",-88.217361,16.957444
"1913",-88.936528,15.890583
"1914",-88.146556,15.681667
"1915",-85.021778,15.987306
"1916",-83.385167,15.250861
"1917",-83.197444,14.328083
"1918",-83.880028,11.292611
"1919",-82.244917,8.998306
"1920",-81.789194,8.943333
"1921",-81.894833,9.18825
"1922",-81.082583,8.808389
"1923",NA,NA
"1924",-73.361722,-53.000417
"1925",-73.362611,-53
"1926",-72.890889,-52.501667
"1927",-73.703389,-52.796306
"1928",-73.739194,-52.043361
"1929",-72.998333,-52.083806
"1930",-72.988389,-52.363778
"1931",-72.770806,-51.969222
"1932",-72.918361,-52.476278
"1933",-72.479222,-51.792528
"1934",-73.144167,-51.521667
"1935",-72.933528,-51.156889
"1936",-73.425861,-51.465028
"1937",-72.603054,-51.772178
"1938",-73.362556,-51.555028
"1939",-73.171013,-52.036414
"1940",-73.402556,-51.634194
"1941",-73.389763,-52.042664
"1942",-73.930861,-51.628333
"1943",-73.660861,-51.111694
"1944",-74.237472,-50.923333
"1945",-73.33925,-50.694194
"1946",-73.569972,-50.387083
"1947",-74.036667,-50.851278
"1948",-73.962389,-50.375028
"1949",-74.700917,-50.21
"1950",-73.861556,-50.301278
"1951",-74.319194,-49.64
"1952",-73.649306,-49.724167
"1953",-74.038333,-49.192944
"1954",-74.412528,-49.395833
"1955",-74.052972,-48.745
"1956",-74.395444,-48.601694
"1957",-73.841361,-48.407556
"1958",-74.652139,-48.010028
"1959",-73.386806,-48.288778
"1960",-73.678778,-47.921667
"1961",-73.227222,-48.019222
"1962",-73.730889,-47.625472
"1963",-74.729611,-47.714194
"1964",-73.915417,-47.509194
"1965",-74.51375,-47.454194
"1966",-73.923778,-47.211667
"1967",-74.211694,-46.754667
"1968",-74.850028,-46.80875
"1969",-74.86925,-46.437111
"1970",-75.522111,-46.716667
"1971",-75.298361,-46.947111
"1972",-75.622083,-46.729194
"1973",-74.854611,-46.3725
"1974",-74.563778,-46.047556
"1975",-75.09125,-45.885
"1976",-74.7275,-45.81375
"1977",-74.430889,-46.047944
"1978",-74.08425,-45.814639
"1979",-74.33375,-46.132528
"1980",-73.994583,-46.152528
"1981",-74.459611,-46.199194
"1982",-73.869167,-46.144611
"1983",-73.637472,-46.539611
"1984",-73.141306,-45.653361
"1985",-73.572528,-45.784611
"1986",-73.492917,-45.458389
"1987",-72.772111,-45.407528
"1988",-73.51625,-45.200028
"1989",-72.549639,-44.5275
"1990",-73.287111,-44.165028
"1991",-72.740389,-43.845028
"1992",-73.102944,-43.459194
"1993",-72.825444,-42.515861
"1994",-72.496278,-42.619167
"1995",-72.844583,-42.302528
"1996",-72.489167,-42.512944
"1997",-72.352944,-42.175806
"1998",-72.884611,-41.914139
"1999",-72.282917,-41.393306
"2000",-72.578464,-41.587475
"2001",-72.950861,-41.474583
"2002",-73.765028,-41.74875
"2003",-73.486278,-41.569167
"2004",-73.959611,-41.006722
"2005",-73.19375,-39.4425
"2006",-73.685444,-37.3325
"2007",-73.155417,-37.115
"2008",-71.618806,-33.625833
"2009",-71.719583,-30.599167
"2010",-71.277139,-29.910028
"2011",-71.520444,-28.913333
"2012",-70.449611,-25.3675
"2013",-70.628806,-23.505
"2014",-70.057083,-21.440028
"2015",-70.122944,-20.009222
"2016",-70.307167,-18.439222
"2017",-71.476722,-17.291222
"2018",-75.143333,-15.406278
"2019",-75.916278,-14.654194
"2020",-76.398806,-13.9075
"2021",-76.202111,-13.395833
"2022",-77.657917,-11.29
"2023",-78.984611,-8.212528
"2024",-79.981278,-6.750861
"2025",-81.152139,-5.979167
"2026",-80.852111,-5.656694
"2027",-81.255417,-4.272528
"2028",-80.004667,-3.375028
"2029",-79.714639,-2.596694
"2030",-79.877528,-2.217111
"2031",-80.2475,-2.738778
"2032",-80.898806,-2.330833
"2033",-80.91125,-1.054194
"2034",-80.275417,-0.67
"2035",-80.500444,-0.3925
"2036",-79.948361,0.170306
"2037",-80.090833,0.775472
"2038",-78.9285,1.06375
"2039",-79.033389,1.635722
"2040",-78.530361,1.7665
"2041",-78.5625,2.441528
"2042",-77.767667,2.663417
"2043",-77.131889,3.637167
"2044",-77.023472,3.919472
"2045",-77.530806,4.205667
"2046",-77.294111,6.558167
"2047",-78.401639,7.923806
"2048",-78.058944,8.424167
"2049",-78.421,8.347444
"2050",-79.087778,9.040778
"2051",-79.538925,8.950601
"2052",-79.90507,9.366343
"2053",-79.624333,9.6165
"2054",-78.971,9.564722
"2055",-77.872944,9.116556
"2056",-76.771028,7.914028
"2057",-76.937139,8.5575
"2058",-75.619583,9.451611
"2059",-75.702528,10.147667
"2060",-75.258833,10.807556
"2061",-74.843333,11.113722
"2062",-74.276694,11.002083
"2063",-74.142528,11.341194
"2064",-73.271722,11.292083
"2065",-71.665889,12.4645
"2066",-71.109611,12.051528
"2067",-71.964667,11.557444
"2068",-71.57875,10.704972
"2069",-72.131167,9.813389
"2070",-71.709389,9.052056
"2071",-71.072278,9.311528
"2072",-71.025,9.716583
"2073",-71.590444,10.796667
"2074",-70.1375,11.571222
"2075",-69.788333,11.43125
"2076",-69.803361,11.697056
"2077",-70.235444,11.635833
"2078",-70.019889,12.202389
"2079",-69.623333,11.474528
"2080",-68.395861,11.187083
"2081",-68.129194,10.48875
"2082",-66.234167,10.65375
"2083",-65.055056,10.063722
"2084",-63.642889,10.492472
"2085",-64.260861,10.667028
"2086",-61.866639,10.746167
"2087",-62.88875,10.374972
"2088",-62.338861,9.818194
"2089",-61.636667,9.902917
"2090",-60.855028,9.437861
"2091",-60.875889,8.590389
"2092",-60.226694,8.642806
"2093",-59.044972,7.95875
"2094",-58.479861,7.334694
"2095",-58.690028,6.382083
"2096",-58.341694,6.892083
"2097",-57.143583,5.836583
"2098",-54.169278,5.883694
"2099",-52.290861,4.947917
"2100",-51.657389,4.059528
"2101",-51.548778,4.42725
"2102",-51.301333,4.2505
"2103",-50.766667,2.102139
"2104",-49.932694,1.711722
"2105",-50.138444,1.209778
"2106",-49.898472,1.198111
"2107",-51.311278,-0.079194
"2108",-51.700917,-0.992389
"2109",-51.994,-1.3949
"2110",-52.712,-1.60347
"2111",-52.201,-1.69031
"2112",-50.858,-0.913212
"2113",-50.523,-1.92734
"2114",-49.276,-1.73336
"2115",-49.689,-2.67627
"2116",-49.485861,-2.382917
"2117",-48.6525,-1.394639
"2118",-48.446639,-1.707111
"2119",-48.067083,-1.550028
"2120",-48.494639,-1.462556
"2121",-48.053361,-0.659639
"2122",-47.367111,-0.829194
"2123",-47.290889,-0.596278
"2124",-46.347528,-1.113778
"2125",-46.196667,-0.888833
"2126",-46.147472,-1.304611
"2127",-45.987528,-1.045444
"2128",-45.695028,-1.431278
"2129",-45.415417,-1.291694
"2130",-45.521694,-1.512083
"2131",-45.326667,-1.317889
"2132",-45.239167,-1.851278
"2133",-44.832917,-1.414167
"2134",-44.482944,-2.050861
"2135",-44.987944,-2.448361
"2136",-44.360472,-2.336722
"2137",-44.749556,-2.623333
"2138",-44.818333,-3.357944
"2139",-43.421667,-2.332111
"2140",-42.260861,-2.859583
"2141",-40.022472,-2.837083
"2142",-38.475,-3.702944
"2143",-37.150333,-4.974167
"2144",-35.616694,-5.112083
"2145",-35.260444,-5.481667
"2146",-34.794583,-7.154167
"2147",-34.939583,-8.355833
"2148",-38.06875,-12.666694
"2149",-38.471667,-13.014611
"2150",-38.690861,-12.584611
"2151",-38.84575,-12.834806
"2152",-39.137056,-17.690806
"2153",-39.69875,-18.373333
"2154",-39.80875,-19.605
"2155",-41.071278,-21.501667
"2156",-40.984611,-22.0025
"2157",-41.961694,-22.53125
"2158",-42.014167,-22.997083
"2159",-43.050861,-22.982111
"2160",-43.083333,-22.678778
"2161",-43.557528,-23.077917
"2162",-44.412528,-22.943778
"2163",-45.413361,-23.824556
"2164",-46.380167,-23.898694
"2165",-47.5725,-24.678778
"2166",-48.2125,-25.46875
"2167",-48.740861,-25.372944
"2168",-48.348722,-25.571667
"2169",-48.812139,-26.309222
"2170",-48.465444,-27.145861
"2171",-48.762083,-28.538361
"2172",-49.699611,-29.301667
"2173",-50.794639,-31.142528
"2174",-52.085889,-32.164611
"2175",-50.568778,-30.464222
"2176",-51.30375,-30.005028
"2177",-51.095444,-30.371694
"2178",-52.274167,-31.777944
"2179",-52.595444,-33.059194
"2180",-54.150861,-34.670472
"2181",-56.161722,-34.935444
"2182",-57.855833,-34.477111
"2183",-58.429611,-33.91925
"2184",-58.442528,-33.070444
"2185",-58.569611,-34.417528
"2186",-57.197917,-35.303333
"2187",-57.379583,-35.970028
"2188",-56.730417,-36.334167
"2189",-56.668778,-36.887528
"2190",-57.547528,-38.10375
"2191",-58.506694,-38.542972
"2192",-61.110833,-39.002944
"2193",-62.340889,-38.770444
"2194",-62.00625,-39.382528
"2195",-62.313722,-39.298361
"2196",-62.382528,-40.911278
"2197",-63.790056,-41.167083
"2198",-65.007944,-40.718361
"2199",-65.047139,-42.055833
"2200",-64.470861,-42.441278
"2201",-63.765056,-42.075444
"2202",-63.584639,-42.616667
"2203",-64.092528,-42.877944
"2204",-64.395,-42.51875
"2205",-64.979167,-42.652944
"2206",-64.306278,-42.977556
"2207",-65.332111,-43.663361
"2208",-65.52125,-44.931667
"2209",-66.949194,-45.267111
"2210",-67.627083,-46.0525
"2211",-66.794167,-46.998722
"2212",-65.739556,-47.202528
"2213",-65.765472,-47.9175
"2214",-67.572528,-49.043333
"2215",-67.917556,-50.009222
"2216",-68.343417,-50.12625
"2217",-68.7275,-49.756667
"2218",-68.360833,-50.166722
"2219",-69.42925,-51.091667
"2220",-68.954194,-51.57
"2221",-69.585861,-51.607528
"2222",-68.967528,-51.625861
"2223",-68.3525,-52.340639
"2224",-69.216722,-52.202806
"2225",-70.882944,-52.739
"2226",-71.283361,-53.900444
"2227",-72.484167,-53.395
"2228",-71.855083,-53.231278
"2229",-71.966722,-53.57875
"2230",-71.34925,-53.127528
"2231",-71.545083,-52.568944
"2232",-72.92675,-52.55625
"2233",-72.977583,-53.082444
"2234",-73.361722,-53.000417
"2235",NA,NA
"2236",146.230028,-38.697083
"2237",146.276222,-39
"2238",145.371639,-38.539611
"2239",145.488306,-38.235444
"2240",144.658361,-38.311278
"2241",145.116278,-38.148333
"2242",144.928306,-37.842917
"2243",143.556639,-38.85875
"2244",140.581667,-38.032917
"2245",139.740361,-37.183306
"2246",139.612111,-36.156722
"2247",139.722472,-36.288806
"2248",139.517556,-35.96125
"2249",138.890806,-35.53375
"2250",138.097861,-35.626694
"2251",138.567861,-34.826667
"2252",138.094194,-34.135417
"2253",137.762556,-35.117944
"2254",136.851694,-35.285417
"2255",137.015833,-34.895444
"2256",137.452944,-34.908333
"2257",137.450444,-34.140028
"2258",137.977917,-33.553361
"2259",137.754139,-32.458778
"2260",137.781,-33
"2261",135.933722,-34.534194
"2262",135.9575,-35.007917
"2263",135.112889,-34.59
"2264",135.51875,-34.614194
"2265",134.707917,-33.181667
"2266",134.059611,-32.914139
"2267",134.181667,-32.485417
"2268",131.152472,-31.464583
"2269",125.9575,-32.288778
"2270",124.234139,-33.019583
"2271",123.526667,-33.937972
"2272",119.903361,-33.934583
"2273",117.953306,-35.128778
"2274",116.624139,-35.057944
"2275",115.128306,-34.372944
"2276",115.000417,-33.528361
"2277",115.697917,-33.300861
"2278",115.882944,-31.961694
"2279",115.052111,-30.507528
"2280",114.867056,-29.114194
"2281",113.152861,-26.149194
"2282",113.837917,-26.591667
"2283",113.509111,-25.505417
"2284",113.722083,-26.200028
"2285",113.870806,-25.942083
"2286",114.231222,-26.315889
"2287",113.39625,-24.406694
"2288",113.990417,-21.872528
"2289",114.330028,-22.522139
"2290",114.645833,-21.837917
"2291",116.804167,-20.523778
"2292",117.377472,-20.777083
"2293",119.092472,-19.957917
"2294",121.113306,-19.539611
"2295",122.369556,-18.1175
"2296",122.172917,-17.263333
"2297",122.922528,-16.387944
"2298",123.566722,-17.627083
"2299",123.569528,-17.037556
"2300",123.930806,-17.267917
"2301",123.971278,-16.825833
"2302",123.504583,-16.6625
"2303",123.5575,-16.17375
"2304",124.400028,-16.565444
"2305",124.97625,-16.381722
"2306",124.391306,-16.339222
"2307",124.750389,-15.810889
"2308",124.495,-16.002972
"2309",124.360417,-15.670028
"2310",124.675028,-15.254583
"2311",125.249583,-15.581667
"2312",124.829556,-15.157472
"2313",125.506694,-15.172056
"2314",125.137889,-14.745833
"2315",125.614167,-14.230472
"2316",125.918361,-14.677083
"2317",126.009167,-13.920389
"2318",126.230028,-14.250417
"2319",126.535806,-13.932083
"2320",126.612528,-14.250417
"2321",126.874972,-13.747139
"2322",127.428333,-13.942944
"2323",128.227056,-14.714194
"2324",128.009972,-15.51375
"2325",128.128333,-15.18625
"2326",128.372139,-15.496694
"2327",128.199583,-15.069222
"2328",128.559139,-14.766278
"2329",129.092528,-14.904611
"2330",129.125861,-15.281278
"2331",129.29,-14.862083
"2332",129.605833,-15.20625
"2333",129.998778,-14.705861
"2334",129.365417,-14.339972
"2335",129.816639,-13.499583
"2336",130.317972,-13.373333
"2337",130.351222,-12.670028
"2338",130.732083,-12.728333
"2339",130.575833,-12.407111
"2340",130.964972,-12.671278
"2341",130.812139,-12.408333
"2342",131.287528,-12.045444
"2343",131.4625,-12.285444
"2344",132.762944,-12.154583
"2345",132.722972,-11.623333
"2346",131.767889,-11.325833
"2347",131.973333,-11.127111
"2348",133.508333,-11.879583
"2349",133.915833,-11.742083
"2350",134.150889,-12.174583
"2351",134.748389,-11.95125
"2352",135.215389,-12.300861
"2353",135.9125,-11.952917
"2354",135.652889,-12.206667
"2355",136.045,-12.064611
"2356",136.016694,-12.498778
"2357",136.564139,-11.879611
"2358",136.977972,-12.348333
"2359",136.462083,-12.7775
"2360",136.461667,-13.253778
"2361",135.909556,-13.285
"2362",136.072111,-13.667528
"2363",135.411222,-14.934972
"2364",136.676667,-15.926306
"2365",139.036639,-16.912917
"2366",139.598361,-17.538778
"2367",140.609167,-17.613806
"2368",141.667028,-15.040861
"2369",141.46125,-13.852528
"2370",141.976833,-12.594778
"2371",141.586222,-12.558361
"2372",142.079611,-11.985861
"2373",142.130389,-10.961694
"2374",142.534167,-10.688722
"2375",143.545417,-12.844167
"2376",143.772917,-14.399194
"2377",144.515056,-14.16625
"2378",145.347889,-14.949194
"2379",145.402139,-16.435
"2380",145.957889,-16.897528
"2381",146.260444,-18.863389
"2382",148.772944,-20.236694
"2383",149.630472,-22.585
"2384",149.8125,-22.382111
"2385",150.060417,-22.658361
"2386",150.041667,-22.125417
"2387",150.635861,-22.660444
"2388",150.668306,-22.347083
"2389",150.791667,-23.509611
"2390",151.769556,-24.020861
"2391",153.192944,-25.931694
"2392",153.024583,-27.294194
"2393",153.639583,-28.638361
"2394",153.065417,-31.058389
"2395",152.359556,-32.186667
"2396",152.542944,-32.444222
"2397",151.201222,-33.510833
"2398",150.602944,-34.865833
"2399",150.842944,-35.066694
"2400",150.152972,-35.700972
"2401",149.979611,-37.505056
"2402",147.657472,-37.850444
"2403",147.454139,-38.079611
"2404",147.972083,-37.893361
"2405",146.230028,-38.697083
"2406",NA,NA
"2407",-44.699278,59.995
"2408",-44.468333,60.538722
"2409",-45.175861,60.129167
"2410",-44.628389,60.710417
"2411",-45.206778,60.393722
"2412",-45.215083,60.76375
"2413",-45.989139,60.564972
"2414",-45.39675,61.000389
"2415",-46.235889,60.737472
"2416",-45.211722,61.195389
"2417",-47.658389,60.802889
"2418",-47.920111,61.317917
"2419",-49.089194,61.384972
"2420",-48.265861,61.527472
"2421",-49.272556,61.532472
"2422",-48.607472,61.631639
"2423",-49.190861,61.696667
"2424",-48.838389,61.98375
"2425",-49.497472,61.804139
"2426",-48.837556,62.070833
"2427",-49.714944,61.962028
"2428",-49.279222,62.264972
"2429",-50.317556,62.486639
"2430",-49.695861,63.049972
"2431",-50.363333,62.772083
"2432",-50.054222,63.216667
"2433",-51.10925,63.331667
"2434",-50.164139,63.377528
"2435",-51.242583,63.430833
"2436",-50.505889,63.653333
"2437",-51.552556,63.668306
"2438",-50.907556,63.921667
"2439",-51.605083,64.032056
"2440",-50.095944,64.126667
"2441",-51.7575,64.169139
"2442",-50.205778,64.435833
"2443",-50.889944,64.613722
"2444",-49.647583,64.338306
"2445",-50.99675,65.217889
"2446",-50.652528,64.734944
"2447",-52.001667,64.187917
"2448",-52.167528,64.683333
"2449",-51.265806,64.993306
"2450",-52.21,64.797083
"2451",-51.970833,65.312444
"2452",-52.575889,65.309194
"2453",-50.464278,65.6725
"2454",-51.235028,65.814611
"2455",-52.489972,65.377917
"2456",-53.204167,65.7525
"2457",-51.757583,66.073278
"2458",-53.480861,66.029139
"2459",-50.347472,66.84
"2460",-50.96175,66.968778
"2461",-53.682611,66.108306
"2462",-53.077766,66.333135
"2463",-53.595083,66.519583
"2464",-52.417528,66.523333
"2465",-53.493361,66.645444
"2466",-52.232528,66.840806
"2467",-53.882611,67.155833
"2468",-51.452556,67.338361
"2469",-53.807611,67.407472
"2470",-50.255917,67.850833
"2471",-52.267951,67.797864
"2472",-51.610083,67.977083
"2473",-53.688417,67.479583
"2474",-53.206667,68.032083
"2475",-52.067611,67.954167
"2476",-53.333444,68.188722
"2477",-50.330889,67.920806
"2478",-51.440889,68.186639
"2479",-50.801722,68.50375
"2480",-53.472472,68.309972
"2481",-52.249972,68.647889
"2482",-50.660056,68.506222
"2483",-51.104167,69.135806
"2484",-50.371694,68.895389
"2485",-49.972528,69.18
"2486",-51.154194,69.205806
"2487",-50.245,70.052111
"2488",-52.355056,70.049583
"2489",-54.616361,70.652472
"2490",-52.927583,70.76875
"2491",-50.561333,70.330806
"2492",-51.96875,71.025861
"2493",-50.936333,71.019167
"2494",-52.226333,71.113306
"2495",-51.516333,71.304194
"2496",-52.538694,71.166639
"2497",-51.368722,71.484167
"2498",-53.006278,71.422472
"2499",-51.703722,71.7425
"2500",-53.277611,71.714556
"2501",-53.572444,72.359556
"2502",-53.907472,71.444583
"2503",-55.868806,71.686667
"2504",-54.393806,72.2425
"2505",-55.250028,71.927083
"2506",-54.69375,72.369111
"2507",-55.626222,72.450806
"2508",-54.271333,72.488306
"2509",-55.696333,73.058306
"2510",-56.076306,74.279972
"2511",-57.303833,74.102444
"2512",-56.151194,74.556639
"2513",-60.910167,76.163694
"2514",-63.396583,76.380389
"2515",-65.420083,76.019556
"2516",-67.11,76.250361
"2517",-66.473306,75.910417
"2518",-68.52675,76.090444
"2519",-69.611806,76.418333
"2520",-67.918444,76.684972
"2521",-71.361694,77.064194
"2522",-66.356667,77.110417
"2523",-69.115028,77.275833
"2524",-66.160111,77.252889
"2525",-66.175111,77.604139
"2526",-69.319972,77.470389
"2527",-73.061639,78.176667
"2528",-69.043472,79.039583
"2529",-66.008556,79.117472
"2530",-63.847583,80.1475
"2531",-67.010028,80.053694
"2532",-67.467806,80.348333
"2533",-64.080278,81.117056
"2534",-63.107694,80.739194
"2535",-63.470222,81.20375
"2536",-61.7875,80.996639
"2537",-61.832639,81.785806
"2538",-59.755167,81.856222
"2539",-57.2175,81.334139
"2540",-60.120278,82.023667
"2541",-55.194528,82.330444
"2542",-54.80525,81.604556
"2543",-53.745472,81.983222
"2544",-50.349889,81.6035
"2545",-51.731667,82.514722
"2546",-45.307889,81.755972
"2547",-45.618944,82.259028
"2548",-43.2675,82.233333
"2549",-46.545333,82.778861
"2550",-40.879583,82.363333
"2551",-41.176889,82.722194
"2552",-45.907778,82.928472
"2553",-44.270444,83.275056
"2554",-39.735972,82.742
"2555",-38.860694,83.530361
"2556",-26.799833,83.342222
"2557",-34.838806,83.165694
"2558",-36.88075,82.711806
"2559",-26.24975,83.168528
"2560",-26.940306,82.77325
"2561",-21.92475,82.629194
"2562",-25.773694,82.168056
"2563",-32.800861,82.18625
"2564",-34.272556,81.811139
"2565",-26.156667,81.986139
"2566",-27.811361,81.399417
"2567",-22.936083,82.070889
"2568",-24.780778,80.533333
"2569",-21.071611,81.590139
"2570",-18.39825,81.434583
"2571",-16.774611,81.929528
"2572",-12.872778,81.74525
"2573",-14.785056,80.894556
"2574",-21.277639,80.570028
"2575",-16.1075,80.517444
"2576",-20.627667,80.1125
"2577",-20.416889,79.762028
"2578",-17.631583,79.997472
"2579",-21.841722,78.140806
"2580",-21.986778,77.679556
"2581",-20.886833,78.018694
"2582",-19.171833,77.734972
"2583",-21.101861,77.540833
"2584",-18.405,77.334167
"2585",-18.28175,76.82
"2586",-22.735139,76.704139
"2587",-21.836611,76.21375
"2588",-19.785028,76.163306
"2589",-21.871694,75.967472
"2590",-19.351694,75.721667
"2591",-19.603361,75.12875
"2592",-22.501694,75.547472
"2593",-20.565167,75.189167
"2594",-22.454917,75.174167
"2595",-20.631667,75.052528
"2596",-21.060167,74.649556
"2597",-18.968778,74.484167
"2598",-19.645056,74.236222
"2599",-22.108889,74.604194
"2600",-22.486389,74.055833
"2601",-21.827556,73.64125
"2602",-21.725167,74.062917
"2603",-20.292556,73.85875
"2604",-20.411278,73.4775
"2605",-22.402611,73.247917
"2606",-24.093944,73.675861
"2607",-22.227611,73.612889
"2608",-24.142556,73.807889
"2609",-24.477583,73.536222
"2610",-25.762556,73.94875
"2611",-24.691278,73.504167
"2612",-26,73.236222
"2613",-27.327611,73.496222
"2614",-26.353861,73.235
"2615",-27.716278,73.124167
"2616",-25.096361,73.065806
"2617",-27.46625,72.8375
"2618",-26.642528,72.523778
"2619",-25.265,72.80125
"2620",-24.588861,72.484194
"2621",-26.333778,72.388333
"2622",-25.256306,72.395806
"2623",-25.512556,72.115389
"2624",-24.619972,72.424583
"2625",-22.538694,71.924167
"2626",-23.154972,71.628778
"2627",-21.921278,71.738278
"2628",-22.578694,71.464972
"2629",-21.75875,71.493306
"2630",-22.336278,71.0525
"2631",-21.498694,70.52
"2632",-22.423861,70.465
"2633",-22.490139,70.867056
"2634",-23.377556,70.457083
"2635",-24.643889,71.347528
"2636",-28.370111,71.998722
"2637",-27.346389,71.705861
"2638",-28.460028,71.545417
"2639",-25.433694,71.275
"2640",-26.802611,70.937917
"2641",-27.937472,71.155389
"2642",-29.251306,70.459139
"2643",-26.522583,70.47125
"2644",-28.596389,70.105806
"2645",-27.401667,69.95125
"2646",-25.280167,70.419611
"2647",-22.103833,70.099167
"2648",-26.386694,68.667917
"2649",-29.421778,68.217083
"2650",-29.991778,68.434583
"2651",-30.075083,68.137083
"2652",-31.626667,68.080417
"2653",-32.591722,68.644556
"2654",-32.050806,67.935833
"2655",-33.23425,67.6825
"2656",-34.790111,66.319556
"2657",-35.886639,66.442917
"2658",-35.585889,66.116694
"2659",-36.996639,65.854556
"2660",-37.255083,66.098722
"2661",-37.200056,65.742861
"2662",-37.805944,65.865833
"2663",-37.155833,66.308333
"2664",-37.871667,66.417944
"2665",-38.193389,65.614556
"2666",-39.930111,65.564556
"2667",-40.218444,64.98375
"2668",-41.133361,65.135417
"2669",-40.345806,64.343306
"2670",-41.569278,64.250833
"2671",-40.585806,64.106639
"2672",-40.509194,63.685
"2673",-41.511694,63.857056
"2674",-40.745833,63.578278
"2675",-41.600861,63.484139
"2676",-41.140083,63.293694
"2677",-41.929222,63.464167
"2678",-41.310833,63.054111
"2679",-42.113389,63.247889
"2680",-41.781722,62.819556
"2681",-43.155778,62.745833
"2682",-42.1475,62.378306
"2683",-42.997639,62.513306
"2684",-42.110833,61.999167
"2685",-42.874139,61.760833
"2686",-42.232556,61.697472
"2687",-43.080889,61.589944
"2688",-42.404222,61.488306
"2689",-43.250917,61.326694
"2690",-42.638361,61.085417
"2691",-43.62925,61.124111
"2692",-42.704222,61.055806
"2693",-43.529222,60.811667
"2694",-42.871639,60.546222
"2695",-44.219278,60.5525
"2696",-43.139139,60.071667
"2697",-44.113361,60.352889
"2698",-44.699278,59.995
"2699",NA,NA
"2700",150,-10.087917
"2701",150.005028,-10.087944
"2702",150.877083,-10.23
"2703",150.201667,-10.704611
"2704",149.743333,-10.34875
"2705",147.725,-10.107139
"2706",146.089972,-8.095417
"2707",144.861639,-7.781278
"2708",144.7525,-7.407111
"2709",144.536639,-7.695444
"2710",144.372889,-7.436639
"2711",144.505833,-7.81875
"2712",143.637472,-7.431278
"2713",143.928778,-7.993361
"2714",143.391306,-7.929167
"2715",143.694194,-8.232917
"2716",142.210833,-8.177083
"2717",143.402917,-8.758333
"2718",142.639167,-9.335444
"2719",142.219139,-9.077917
"2720",141.125833,-9.234028
"2721",140.036722,-8.007083
"2722",138.955056,-8.259639
"2723",139.139556,-7.580861
"2724",138.671222,-7.214194
"2725",139.243778,-7.140861
"2726",138.54375,-6.954194
"2727",138.921306,-6.830861
"2728",138.395389,-6.335833
"2729",138.367083,-5.669167
"2730",138.05375,-5.733361
"2731",138.116639,-5.377111
"2732",135.198278,-4.458778
"2733",134.617944,-4.115806
"2734",134.932472,-3.918806
"2735",133.969139,-3.867111
"2736",133.617917,-3.475028
"2737",133.8075,-2.910444
"2738",133.447917,-3.866722
"2739",132.895833,-4.087083
"2740",132.837028,-3.3025
"2741",131.947056,-2.774222
"2742",132.724139,-2.80625
"2743",133.219167,-2.407111
"2744",133.666694,-2.730444
"2745",133.939583,-2.090861
"2746",132.308306,-2.285444
"2747",131.963361,-1.477944
"2748",130.930444,-1.434972
"2749",131.222083,-0.828389
"2750",132.415639,-0.338583
"2751",133.983278,-0.722944
"2752",134.174556,-2.353333
"2753",134.458333,-2.865472
"2754",134.630444,-2.480028
"2755",135.107472,-3.374611
"2756",135.765806,-3.1205
"2757",136.391333,-2.217917
"2758",137.170806,-2.113806
"2759",137.113306,-1.795472
"2760",137.890861,-1.464639
"2761",144.523333,-3.81125
"2762",145.805417,-4.850861
"2763",145.759167,-5.479611
"2764",147.625417,-6.111694
"2765",147.856694,-6.652083
"2766",146.950444,-6.734194
"2767",147.17625,-7.4625
"2768",148.130389,-8.064194
"2769",148.603306,-9.084611
"2770",149.250861,-8.998778
"2771",149.237528,-9.502111
"2772",150.012556,-9.631278
"2773",149.710389,-9.820056
"2774",150,-10.087917
"2775",NA,NA
"2776",115,-4.014583
"2777",114.998361,-4.016278
"2778",114.594583,-4.1675
"2779",114.530833,-3.350472
"2780",113.635028,-3.464611
"2781",113.614167,-3.149611
"2782",113.022222,-2.93825
"2783",111.9025,-3.569611
"2784",111.701639,-2.802917
"2785",110.259167,-2.96625
"2786",109.955389,-1.108389
"2787",109.430833,-1.287083
"2788",109.640389,-0.986667
"2789",109.244611,-0.660833
"2790",109.59125,-0.740028
"2791",109.110417,-0.515056
